billId,tax,total,date,hour
6586,6.0,27.41,01/20/2018,17:42
6587,6.62,17.33,06/01/2018,19:6
6588,6.25,25.47,02/07/2018,16:58
6589,6.62,19.04,06/19/2018,19:10
6590,4.0,18.01,07/19/2018,23:57
6591,6.0,7.92,12/21/2018,19:59
6592,7.0,24.35,10/01/2018,19:1
6593,6.0,32.02,04/10/2018,22:21
6594,6.0,37.22,03/10/2018,17:53
6595,6.62,31.94,09/08/2018,20:38
6596,6.0,10.42,11/16/2018,22:46
6597,4.0,16.90,12/15/2018,16:28
6598,5.75,39.01,02/07/2018,17:5
6599,5.0,37.62,04/10/2018,0:5
6600,6.25,20.88,08/21/2018,1:44
6601,4.0,21.29,05/10/2018,15:4
6602,4.0,27.21,10/06/2018,15:54
6603,4.0,8.14,06/26/2018,19:18
6604,6.35,25.28,10/16/2018,0:47
6605,6.62,38.11,11/07/2018,22:47
6606,5.3,16.51,01/09/2018,23:14
6607,4.75,25.54,01/07/2018,1:58
6608,6.0,14.49,05/05/2018,22:45
6609,6.87,6.84,08/03/2018,21:54
6610,6.0,25.50,12/15/2018,16:26
6611,6.25,28.39,10/26/2018,18:49
6612,6.25,5.58,04/06/2018,20:23
6613,6.0,8.78,09/20/2018,21:18
6614,4.75,39.28,07/15/2018,0:18
6615,5.75,34.17,07/06/2018,1:39
6616,4.0,16.24,01/16/2018,16:4
6617,5.75,37.52,02/07/2018,18:55
6618,7.0,18.47,04/02/2018,1:13
6619,4.75,25.75,08/07/2018,23:2
6620,6.0,27.34,03/14/2018,23:36
6621,6.87,11.41,03/04/2018,17:38
6622,6.0,27.88,10/13/2018,22:27
6623,7.25,20.91,09/08/2018,15:15
6624,4.0,23.88,01/28/2018,23:26
6625,4.0,12.66,03/10/2018,20:53
6626,6.25,26.37,11/23/2018,17:37
6627,4.0,31.02,02/21/2018,22:47
6628,6.0,35.00,06/23/2018,20:56
6629,6.62,37.57,12/11/2018,20:42
6630,6.25,17.18,03/09/2018,1:13
6631,6.35,34.17,04/13/2018,20:9
6632,4.0,10.71,04/19/2018,20:39
6633,4.0,6.86,12/19/2018,17:39
6634,6.0,27.21,02/06/2018,23:41
6635,6.0,28.81,12/05/2018,15:36
6636,4.0,23.39,07/13/2018,17:48
6637,6.62,16.98,11/07/2018,20:45
6638,5.75,15.39,04/03/2018,15:24
6639,6.0,31.98,02/23/2018,16:31
6640,7.25,34.22,08/05/2018,21:1
6641,6.0,17.71,12/23/2018,1:48
6642,4.0,8.68,11/15/2018,20:11
6643,6.62,25.23,11/07/2018,0:37
6644,6.25,33.22,09/28/2018,23:27
6645,4.0,34.34,12/15/2018,15:16
6646,6.25,24.09,07/12/2018,21:59
6647,6.0,18.85,03/03/2018,19:46
6648,4.0,34.64,05/13/2018,19:47
6649,4.0,32.08,08/08/2018,22:12
6650,6.0,34.22,12/13/2018,17:49
6651,5.0,8.10,08/24/2018,22:57
6652,6.25,10.81,06/26/2018,18:9
6653,6.25,20.36,06/07/2018,20:37
6654,6.0,7.97,04/03/2018,15:7
6655,4.0,9.95,12/03/2018,15:56
6656,6.87,34.35,10/11/2018,21:36
6657,4.0,8.66,04/28/2018,18:46
6658,5.0,30.73,07/12/2018,21:53
6659,6.62,37.50,01/02/2018,0:48
6660,6.25,29.79,10/09/2018,22:16
6661,6.62,7.69,08/14/2018,22:51
6662,6.25,36.93,07/14/2018,1:25
6663,6.0,29.57,01/17/2018,17:10
6664,5.3,31.12,10/22/2018,23:6
6665,5.75,13.98,08/18/2018,20:25
6666,6.87,21.98,10/02/2018,0:44
6667,6.0,27.46,02/05/2018,20:3
6668,4.0,16.11,11/13/2018,18:59
6669,6.25,36.82,10/12/2018,21:6
6670,6.0,36.14,05/05/2018,1:6
6671,7.25,19.81,02/07/2018,23:31
6672,4.75,18.89,09/21/2018,21:2
6673,5.0,7.90,10/02/2018,17:44
6674,5.75,35.00,10/14/2018,1:21
6675,6.0,30.56,02/26/2018,23:21
6676,7.25,19.34,04/22/2018,1:25
6677,6.25,30.50,08/20/2018,22:22
6678,6.35,35.05,02/06/2018,20:41
6679,4.0,29.12,04/05/2018,21:24
6680,6.0,8.90,07/25/2018,16:50
6681,6.62,43.53,02/07/2018,18:37
6682,6.0,36.80,04/05/2018,19:20
6683,6.25,36.05,10/02/2018,22:12
6684,4.0,22.43,08/04/2018,21:34
6685,5.75,31.83,02/26/2018,23:31
6686,6.25,6.90,06/04/2018,15:26
6687,4.0,16.54,06/12/2018,21:27
6688,6.35,6.26,07/25/2018,1:32
6689,6.62,11.32,05/28/2018,22:39
6690,6.35,8.32,01/08/2018,15:37
6691,6.0,16.30,05/09/2018,1:40
6692,4.75,6.58,07/17/2018,21:52
6693,6.62,7.70,09/07/2018,21:55
6694,6.0,23.24,12/08/2018,20:43
6695,6.25,27.14,05/21/2018,21:12
6696,6.25,19.66,06/17/2018,0:9
6697,4.75,20.74,12/24/2018,15:20
6698,6.25,15.41,01/04/2018,1:53
6699,6.62,19.03,08/09/2018,23:34
6700,6.0,7.97,08/20/2018,15:59
6701,6.25,34.23,10/27/2018,18:56
6702,6.0,27.78,01/24/2018,22:14
6703,5.75,41.88,08/11/2018,23:42
6704,4.0,28.51,03/08/2018,15:37
6705,6.25,28.93,11/27/2018,19:5
6706,6.0,26.25,03/05/2018,17:32
6707,6.25,8.70,08/04/2018,22:14
6708,6.87,17.75,02/03/2018,18:46
6709,4.0,27.64,04/24/2018,22:43
6710,6.25,35.59,04/09/2018,21:55
6711,7.0,25.09,10/13/2018,1:30
6712,6.0,11.68,10/07/2018,19:50
6713,6.62,24.41,12/20/2018,18:41
6714,7.0,37.74,05/06/2018,21:7
6715,6.62,17.46,05/21/2018,18:33
6716,4.0,18.35,09/19/2018,17:43
6717,6.35,25.41,09/03/2018,15:28
6718,6.0,7.97,09/20/2018,19:1
6719,6.25,14.96,07/21/2018,1:46
6720,6.25,8.56,04/07/2018,20:31
6721,4.0,29.61,10/22/2018,17:30
6722,6.0,36.16,05/23/2018,15:14
6723,6.0,10.32,03/11/2018,15:40
6724,5.75,33.16,07/06/2018,1:40
6725,7.25,38.25,12/12/2018,18:1
6726,7.25,39.10,07/04/2018,22:24
6727,6.0,38.27,08/20/2018,16:10
6728,6.25,16.61,06/26/2018,1:44
6729,6.0,36.76,02/02/2018,17:11
6730,4.0,7.21,03/28/2018,16:56
6731,6.35,26.03,09/21/2018,19:37
6732,6.25,10.26,12/09/2018,17:34
6733,6.0,22.59,07/13/2018,15:22
6734,4.0,6.52,05/25/2018,17:1
6735,6.0,5.49,11/04/2018,18:31
6736,6.0,19.95,09/17/2018,17:21
6737,6.0,11.00,08/04/2018,23:12
6738,6.25,8.64,07/28/2018,15:15
6739,6.0,31.88,08/16/2018,19:52
6740,6.25,20.88,01/10/2018,16:8
6741,5.75,31.68,01/05/2018,21:29
6742,6.0,25.85,07/13/2018,16:57
6743,4.75,32.43,04/08/2018,23:41
6744,4.0,9.06,09/26/2018,20:27
6745,6.25,17.79,12/24/2018,1:12
6746,6.0,22.26,06/08/2018,19:52
6747,6.62,19.11,11/07/2018,15:59
6748,6.25,30.88,01/09/2018,16:27
6749,6.25,43.22,02/28/2018,18:18
6750,6.62,25.09,03/04/2018,23:27
6751,6.25,17.87,04/19/2018,23:9
6752,4.0,12.27,03/17/2018,22:20
6753,4.0,21.69,04/23/2018,20:46
6754,6.0,5.53,11/15/2018,17:56
6755,4.0,23.80,05/09/2018,23:37
6756,4.0,11.12,06/14/2018,20:18
6757,6.0,34.50,07/23/2018,20:12
6758,6.25,38.61,09/03/2018,16:33
6759,4.0,5.74,06/03/2018,1:33
6760,5.0,26.74,03/25/2018,21:14
6761,6.0,18.06,09/08/2018,0:22
6762,5.75,29.86,04/19/2018,1:33
6763,6.0,16.80,06/04/2018,17:15
6764,6.0,9.77,08/23/2018,15:8
6765,6.0,16.15,11/21/2018,16:6
6766,6.0,9.84,05/04/2018,23:35
6767,6.25,28.34,12/07/2018,17:36
6768,6.62,10.37,03/22/2018,0:36
6769,5.75,24.51,12/05/2018,15:14
6770,6.62,26.32,06/08/2018,20:50
6771,6.25,16.96,11/04/2018,16:30
6772,6.0,34.79,04/15/2018,18:28
6773,6.0,11.54,07/02/2018,16:17
6774,6.0,24.33,12/04/2018,1:59
6775,6.25,26.97,05/20/2018,16:3
6776,4.0,26.53,06/16/2018,22:35
6777,6.0,28.96,08/13/2018,19:18
6778,6.0,37.29,05/10/2018,20:33
6779,6.25,30.12,06/23/2018,22:29
6780,6.62,36.26,04/23/2018,15:33
6781,6.25,27.83,09/24/2018,17:30
6782,6.0,11.94,08/03/2018,19:50
6783,6.0,17.19,01/22/2018,19:40
6784,4.0,28.16,01/04/2018,15:15
6785,6.25,8.48,04/15/2018,23:56
6786,5.0,21.91,06/26/2018,19:10
6787,4.0,21.64,01/22/2018,1:14
6788,4.0,24.23,01/27/2018,16:5
6789,6.0,27.91,05/26/2018,1:6
6790,6.62,27.71,10/08/2018,19:52
6791,6.62,10.81,01/28/2018,22:34
6792,6.25,20.19,10/24/2018,19:18
6793,6.0,24.40,01/16/2018,18:44
6794,6.87,27.89,05/12/2018,16:38
6795,6.0,11.07,11/13/2018,16:3
6796,4.0,31.18,07/15/2018,21:39
6797,6.25,18.79,01/01/2018,21:17
6798,7.0,22.48,12/28/2018,19:12
6799,4.75,29.59,10/27/2018,1:8
6800,6.0,17.26,04/06/2018,19:29
6801,4.0,14.23,04/12/2018,15:55
6802,6.62,5.82,08/28/2018,17:6
6803,6.62,29.19,04/09/2018,23:31
6804,6.0,19.45,10/12/2018,21:49
6805,6.62,11.00,10/10/2018,22:43
6806,7.0,11.59,08/23/2018,0:46
6807,4.0,13.24,12/26/2018,21:37
6808,6.25,21.90,08/11/2018,23:20
6809,6.0,22.54,02/02/2018,15:33
6810,7.0,16.46,03/19/2018,22:50
6811,7.0,6.41,12/27/2018,15:50
6812,6.0,16.29,07/23/2018,21:6
6813,6.62,20.24,02/21/2018,17:7
6814,6.0,30.70,06/17/2018,15:8
6815,6.0,30.04,02/17/2018,23:29
6816,6.62,30.45,02/01/2018,18:32
6817,6.62,27.80,05/26/2018,0:54
6818,6.0,23.26,09/11/2018,19:58
6819,6.25,24.54,01/27/2018,23:13
6820,4.0,16.96,07/06/2018,23:28
6821,6.62,35.90,07/13/2018,20:52
6822,6.0,27.86,02/21/2018,16:26
6823,7.25,30.68,02/06/2018,17:59
6824,6.62,31.23,07/01/2018,20:3
6825,6.25,7.44,09/16/2018,19:52
6826,4.0,20.40,10/11/2018,1:35
6827,7.0,20.30,02/18/2018,16:56
6828,7.0,11.22,03/19/2018,18:4
6829,6.0,9.67,11/16/2018,17:34
6830,6.62,31.53,03/13/2018,15:50
6831,4.0,17.07,12/14/2018,20:8
6832,6.0,20.51,06/26/2018,19:32
6833,6.25,26.48,08/14/2018,20:55
6834,7.25,34.88,08/19/2018,19:21
6835,6.0,23.28,12/25/2018,15:9
6836,6.0,5.95,03/05/2018,1:11
6837,6.0,25.95,06/27/2018,22:56
6838,6.87,33.66,05/13/2018,0:32
6839,6.25,10.04,10/15/2018,19:5
6840,7.0,22.07,07/08/2018,20:39
6841,4.0,9.55,07/27/2018,20:31
6842,6.0,20.28,09/09/2018,0:29
6843,6.25,10.44,01/02/2018,19:1
6844,6.25,19.15,09/21/2018,16:2
6845,6.87,32.79,12/09/2018,20:34
6846,6.87,37.77,09/02/2018,21:15
6847,6.62,32.50,04/01/2018,18:38
6848,6.0,22.98,07/11/2018,15:14
6849,5.75,19.66,09/11/2018,21:28
6850,4.0,26.99,11/25/2018,19:46
6851,6.62,34.07,09/22/2018,16:52
6852,4.0,22.63,06/26/2018,15:13
6853,6.35,18.81,12/13/2018,21:57
6854,6.0,15.67,10/12/2018,0:25
6855,4.75,38.64,03/11/2018,1:20
6856,6.25,22.50,05/06/2018,20:19
6857,5.75,20.91,05/20/2018,22:38
6858,6.0,30.90,04/11/2018,19:25
6859,6.87,11.58,11/11/2018,20:18
6860,4.0,17.28,01/17/2018,16:14
6861,4.0,11.07,10/19/2018,20:56
6862,6.0,16.98,07/03/2018,19:15
6863,4.0,30.41,08/18/2018,21:18
6864,6.0,5.79,03/10/2018,21:59
6865,4.0,32.38,07/24/2018,15:3
6866,6.0,26.51,02/25/2018,18:29
6867,6.0,10.42,06/10/2018,16:24
6868,4.0,29.29,04/25/2018,21:57
6869,6.0,6.03,08/24/2018,19:22
6870,7.0,7.54,06/23/2018,21:6
6871,6.62,26.38,04/09/2018,17:52
6872,6.0,25.03,05/05/2018,0:22
6873,6.62,7.72,05/27/2018,21:17
6874,6.35,14.53,12/08/2018,21:33
6875,7.0,19.98,12/23/2018,22:6
6876,6.62,41.39,05/10/2018,1:50
6877,6.0,32.37,01/14/2018,18:14
6878,7.0,10.22,09/04/2018,22:54
6879,6.0,29.54,04/15/2018,23:31
6880,6.0,13.24,12/23/2018,22:6
6881,6.0,30.26,10/19/2018,18:29
6882,6.0,30.56,12/08/2018,0:35
6883,6.25,14.90,09/10/2018,15:45
6884,6.25,15.10,05/27/2018,1:36
6885,6.0,14.76,11/14/2018,0:2
6886,6.0,22.81,04/19/2018,15:13
6887,6.62,38.98,04/18/2018,16:59
6888,6.62,7.92,10/13/2018,15:21
6889,4.0,19.52,04/24/2018,0:42
6890,4.0,9.93,01/27/2018,15:32
6891,6.0,7.72,10/21/2018,17:31
6892,6.0,33.63,12/15/2018,18:50
6893,6.62,24.31,08/03/2018,16:26
6894,4.0,31.74,09/03/2018,16:22
6895,6.25,17.32,07/01/2018,20:8
6896,6.0,8.66,07/24/2018,17:4
6897,6.0,7.38,03/19/2018,22:41
6898,4.0,34.81,08/14/2018,1:6
6899,7.0,11.59,01/07/2018,16:46
6900,6.0,6.97,05/26/2018,21:11
6901,5.75,32.01,05/13/2018,15:38
6902,7.25,21.26,11/21/2018,23:47
6903,6.62,31.60,10/22/2018,21:37
6904,4.0,24.00,03/25/2018,19:18
6905,4.0,27.55,11/17/2018,19:36
6906,6.87,33.47,08/08/2018,18:39
6907,5.75,9.56,12/14/2018,16:11
6908,6.0,16.43,10/18/2018,23:25
6909,6.0,33.40,12/22/2018,16:36
6910,4.0,19.76,06/07/2018,19:6
6911,6.25,18.81,07/08/2018,1:4
6912,6.0,17.92,10/06/2018,16:52
6913,4.0,27.05,03/13/2018,21:46
6914,6.25,7.83,06/22/2018,17:48
6915,6.0,14.29,08/11/2018,20:50
6916,6.0,40.34,06/13/2018,0:3
6917,6.0,10.85,11/24/2018,20:22
6918,4.0,10.45,12/15/2018,22:2
6919,6.0,18.07,10/11/2018,17:7
6920,7.25,21.20,06/15/2018,15:10
6921,6.25,15.55,01/04/2018,0:57
6922,6.35,15.59,07/17/2018,18:39
6923,6.0,12.83,09/02/2018,23:36
6924,6.0,14.18,07/10/2018,17:14
6925,4.0,21.95,12/23/2018,20:52
6926,6.0,21.05,08/06/2018,22:43
6927,6.35,36.80,03/03/2018,17:25
6928,6.0,17.85,06/01/2018,1:32
6929,6.25,35.00,08/21/2018,0:35
6930,4.0,27.71,06/19/2018,17:5
6931,6.62,11.32,01/03/2018,20:9
6932,4.0,23.45,08/17/2018,1:55
6933,6.35,17.51,04/26/2018,18:45
6934,6.62,7.80,10/15/2018,22:37
6935,5.75,24.77,10/16/2018,0:49
6936,4.0,27.96,08/17/2018,18:38
6937,4.75,32.35,08/17/2018,17:50
6938,7.0,21.38,07/03/2018,22:4
6939,6.0,24.84,04/23/2018,18:34
6940,5.75,11.62,05/07/2018,20:34
6941,4.0,10.50,12/19/2018,15:20
6942,6.0,28.46,06/27/2018,15:9
6943,4.0,30.11,06/02/2018,22:5
6944,4.0,27.27,09/24/2018,20:59
6945,5.75,20.03,04/12/2018,15:44
6946,5.0,25.79,10/28/2018,16:16
6947,6.25,36.10,08/16/2018,17:10
6948,5.3,31.45,03/27/2018,20:47
6949,6.25,41.22,12/27/2018,22:58
6950,6.0,10.25,01/26/2018,19:19
6951,6.25,10.13,08/19/2018,20:7
6952,6.0,25.22,03/21/2018,17:49
6953,6.87,25.77,06/07/2018,1:10
6954,5.3,9.46,01/09/2018,23:36
6955,4.0,38.79,09/03/2018,17:22
6956,5.75,35.99,03/28/2018,18:53
6957,6.0,31.49,10/07/2018,23:59
6958,6.62,28.95,11/12/2018,20:6
6959,6.62,27.55,03/08/2018,1:46
6960,4.0,24.77,12/16/2018,20:28
6961,6.0,19.06,08/28/2018,20:26
6962,6.0,16.58,02/23/2018,19:28
6963,4.0,8.50,08/02/2018,16:3
6964,6.0,33.43,07/03/2018,21:50
6965,4.0,5.61,11/13/2018,23:24
6966,4.0,6.54,07/04/2018,20:20
6967,6.62,16.20,07/12/2018,21:52
6968,6.0,30.75,08/07/2018,22:11
6969,7.0,19.48,03/26/2018,16:47
6970,6.0,18.86,04/16/2018,19:22
6971,4.0,34.88,04/21/2018,22:1
6972,5.75,24.77,10/26/2018,1:16
6973,6.0,25.01,11/14/2018,22:58
6974,6.0,5.34,01/19/2018,21:26
6975,7.0,15.02,01/13/2018,15:59
6976,6.0,18.58,10/20/2018,21:12
6977,6.0,6.03,02/01/2018,20:25
6978,6.0,15.20,05/18/2018,0:2
6979,6.0,25.25,07/24/2018,18:54
6980,4.75,17.98,03/09/2018,18:12
6981,4.0,33.91,01/13/2018,0:36
6982,6.62,8.09,08/04/2018,1:30
6983,6.62,11.63,04/28/2018,22:24
6984,5.75,43.44,04/14/2018,21:57
6985,4.0,34.70,05/19/2018,19:4
6986,5.75,24.59,05/05/2018,21:51
6987,6.0,36.05,08/24/2018,16:30
6988,4.75,19.56,02/01/2018,21:20
6989,5.0,32.53,09/21/2018,16:45
6990,6.62,22.43,10/19/2018,16:28
6991,6.0,17.89,06/24/2018,20:46
6992,6.0,21.08,07/06/2018,23:32
6993,4.0,6.27,09/13/2018,18:58
6994,6.62,20.38,12/10/2018,20:30
6995,6.25,8.32,02/24/2018,16:23
6996,5.3,19.15,07/23/2018,1:38
6997,6.25,6.61,09/21/2018,23:19
6998,4.0,16.65,05/23/2018,1:33
6999,6.35,17.40,09/12/2018,22:53
7000,6.0,30.59,09/06/2018,19:12
7001,6.0,22.28,08/25/2018,15:37
7002,6.25,8.77,12/11/2018,22:48
7003,4.75,5.87,06/03/2018,22:50
7004,6.0,32.70,03/21/2018,22:19
7005,6.62,15.67,06/16/2018,16:30
7006,4.75,16.04,12/17/2018,15:49
7007,6.25,27.20,06/04/2018,21:27
7008,6.0,15.20,07/01/2018,22:35
7009,6.35,17.40,11/05/2018,17:2
7010,6.25,34.09,03/28/2018,22:1
7011,4.0,6.23,05/23/2018,22:33
7012,5.0,10.71,04/12/2018,0:55
7013,4.0,24.32,11/25/2018,21:15
7014,5.75,10.87,12/22/2018,23:31
7015,6.0,18.87,09/28/2018,1:59
7016,5.75,24.77,11/07/2018,17:43
7017,6.0,26.08,05/11/2018,15:6
7018,5.75,21.04,05/11/2018,0:19
7019,4.0,18.18,03/06/2018,21:14
7020,4.0,22.32,02/27/2018,19:43
7021,6.0,18.91,08/03/2018,23:12
7022,6.0,6.03,01/26/2018,16:50
7023,6.0,33.32,02/16/2018,1:24
7024,6.0,26.83,10/07/2018,23:31
7025,6.87,18.32,03/23/2018,22:17
7026,6.62,36.82,10/09/2018,15:53
7027,5.0,29.68,09/10/2018,15:51
7028,6.0,42.34,12/03/2018,21:37
7029,6.0,18.06,07/11/2018,17:48
7030,5.0,7.90,12/19/2018,16:1
7031,7.0,19.92,08/06/2018,0:18
7032,4.0,26.49,11/11/2018,17:27
7033,6.62,20.92,05/28/2018,15:30
7034,6.25,38.43,10/16/2018,21:53
7035,6.0,20.68,06/23/2018,17:31
7036,4.75,31.37,01/12/2018,1:22
7037,6.0,23.32,03/12/2018,20:3
7038,5.3,36.11,12/11/2018,22:14
7039,6.0,6.50,07/23/2018,1:49
7040,6.0,37.82,02/26/2018,17:43
7041,5.75,33.34,03/13/2018,1:53
7042,5.75,21.30,07/13/2018,23:48
7043,6.62,42.17,02/27/2018,22:54
7044,6.0,26.79,03/17/2018,22:31
7045,6.25,12.52,02/21/2018,19:1
7046,6.35,5.80,11/09/2018,19:54
7047,4.0,6.29,01/17/2018,19:34
7048,5.75,16.97,05/17/2018,23:36
7049,6.62,41.86,09/09/2018,20:57
7050,4.0,20.25,05/08/2018,17:35
7051,5.75,32.57,08/19/2018,0:58
7052,6.0,28.99,12/11/2018,18:3
7053,6.62,16.14,09/16/2018,20:12
7054,4.0,18.00,06/23/2018,15:15
7055,7.0,6.76,12/17/2018,22:37
7056,6.62,28.18,04/16/2018,22:24
7057,6.62,22.49,11/19/2018,0:24
7058,6.0,16.07,03/18/2018,19:8
7059,6.0,18.48,09/13/2018,15:17
7060,6.0,38.38,02/12/2018,20:52
7061,6.25,9.24,12/25/2018,1:2
7062,5.75,16.22,03/07/2018,16:53
7063,6.0,32.71,09/27/2018,15:45
7064,6.25,36.10,05/27/2018,18:9
7065,4.0,30.04,11/28/2018,23:35
7066,5.3,36.72,01/03/2018,0:53
7067,4.0,12.42,01/09/2018,18:52
7068,6.25,27.31,09/25/2018,1:43
7069,4.0,16.70,04/23/2018,20:23
7070,6.0,22.12,04/14/2018,17:7
7071,4.75,20.81,08/28/2018,16:54
7072,6.62,23.25,09/19/2018,1:23
7073,4.0,27.18,03/26/2018,19:46
7074,6.62,8.91,04/12/2018,21:58
7075,6.0,32.54,10/03/2018,17:58
7076,5.0,28.82,09/05/2018,22:2
7077,5.75,6.99,07/09/2018,15:9
7078,5.75,8.63,08/06/2018,21:33
7079,6.0,6.08,02/01/2018,22:3
7080,6.25,29.97,02/14/2018,22:24
7081,6.0,7.16,02/09/2018,15:38
7082,6.0,29.99,09/06/2018,19:23
7083,6.62,30.05,02/05/2018,16:2
7084,6.0,9.90,05/16/2018,15:49
7085,4.0,26.60,03/13/2018,21:9
7086,4.75,10.12,08/15/2018,16:24
7087,6.87,16.22,11/18/2018,21:9
7088,6.0,29.93,11/17/2018,22:47
7089,5.75,9.06,10/28/2018,20:35
7090,6.25,27.81,12/21/2018,0:8
7091,4.0,30.28,11/26/2018,1:14
7092,7.25,38.35,06/22/2018,17:27
7093,4.0,21.37,12/23/2018,0:57
7094,6.0,14.42,05/12/2018,17:5
7095,6.0,7.64,03/17/2018,20:8
7096,4.0,15.49,08/13/2018,18:26
7097,6.0,10.70,11/05/2018,20:58
7098,6.62,17.09,06/01/2018,0:46
7099,5.3,20.68,11/03/2018,23:27
7100,6.0,14.06,06/25/2018,1:33
7101,6.87,34.55,08/15/2018,21:15
7102,6.62,14.42,02/10/2018,15:48
7103,6.0,25.60,08/05/2018,1:48
7104,6.62,11.11,04/27/2018,20:48
7105,6.62,14.10,07/18/2018,0:39
7106,4.0,16.70,12/21/2018,15:18
7107,6.0,14.94,11/06/2018,15:7
7108,4.0,18.68,05/02/2018,22:50
7109,4.0,37.49,06/05/2018,17:59
7110,6.25,15.62,09/01/2018,0:27
7111,4.0,29.39,06/16/2018,16:20
7112,6.0,16.94,09/03/2018,0:13
7113,6.62,9.35,02/18/2018,18:59
7114,4.0,17.47,10/05/2018,0:3
7115,5.75,24.51,12/27/2018,15:53
7116,6.0,33.78,11/12/2018,21:41
7117,6.25,10.58,06/23/2018,22:24
7118,4.75,27.03,11/13/2018,16:36
7119,4.0,37.81,11/17/2018,20:52
7120,4.0,31.26,03/03/2018,1:25
7121,6.87,6.84,08/11/2018,23:6
7122,5.75,35.45,04/16/2018,21:5
7123,6.0,14.69,09/14/2018,19:23
7124,4.0,25.07,09/20/2018,23:29
7125,6.87,39.65,12/05/2018,0:49
7126,6.62,14.12,10/03/2018,16:45
7127,4.0,29.13,07/20/2018,19:6
7128,5.75,31.64,08/27/2018,22:48
7129,7.0,8.35,02/03/2018,19:14
7130,6.0,9.78,07/23/2018,19:44
7131,5.75,9.06,07/03/2018,18:41
7132,6.25,34.55,10/02/2018,21:55
7133,6.0,13.60,11/21/2018,1:18
7134,4.0,17.78,09/15/2018,16:50
7135,6.25,6.92,03/15/2018,17:24
7136,6.0,10.73,06/18/2018,18:18
7137,6.0,37.28,01/11/2018,0:35
7138,7.0,19.48,11/16/2018,17:7
7139,5.75,26.78,02/12/2018,21:10
7140,6.0,7.98,11/07/2018,19:56
7141,6.87,7.59,10/09/2018,17:53
7142,4.0,15.44,05/17/2018,23:40
7143,4.0,25.02,01/05/2018,23:57
7144,6.62,20.06,09/09/2018,19:26
7145,5.75,10.08,11/11/2018,21:29
7146,4.0,18.67,09/24/2018,16:23
7147,6.0,6.87,04/27/2018,0:12
7148,4.75,32.39,01/15/2018,19:38
7149,4.0,19.73,08/10/2018,19:22
7150,6.62,30.03,12/18/2018,1:6
7151,4.0,23.62,08/12/2018,20:40
7152,6.62,14.87,08/02/2018,0:26
7153,7.25,37.21,12/26/2018,0:45
7154,6.25,30.99,09/03/2018,18:22
7155,6.35,32.40,04/22/2018,20:17
7156,6.25,6.71,04/11/2018,19:36
7157,6.0,22.65,03/25/2018,20:35
7158,6.87,25.96,02/11/2018,20:23
7159,6.25,23.84,01/04/2018,19:59
7160,5.75,16.20,05/09/2018,22:46
7161,6.25,31.94,10/08/2018,19:14
7162,4.0,37.60,07/25/2018,22:15
7163,6.0,17.02,05/12/2018,20:24
7164,4.0,19.28,07/01/2018,18:24
7165,6.0,5.52,11/24/2018,1:13
7166,4.0,23.23,08/27/2018,0:9
7167,6.25,18.61,01/13/2018,23:3
7168,6.35,20.44,12/21/2018,21:31
7169,6.62,22.97,08/21/2018,18:5
7170,6.87,23.31,05/16/2018,22:48
7171,4.0,19.28,01/14/2018,22:11
7172,6.0,8.28,08/23/2018,0:9
7173,6.87,39.72,08/13/2018,0:25
7174,4.0,16.59,07/27/2018,23:59
7175,5.75,21.49,10/28/2018,20:59
7176,6.62,30.96,08/12/2018,17:59
7177,6.35,5.74,01/16/2018,22:8
7178,6.0,25.13,11/24/2018,18:39
7179,4.0,22.12,04/14/2018,22:15
7180,6.62,19.94,03/23/2018,0:25
7181,4.75,15.73,07/22/2018,1:37
7182,6.0,17.43,01/17/2018,21:29
7183,6.0,19.93,10/09/2018,1:52
7184,7.0,21.95,11/20/2018,0:48
7185,6.25,6.90,01/16/2018,1:9
7186,6.0,16.68,03/03/2018,22:14
7187,6.0,10.85,02/12/2018,22:49
7188,5.75,5.29,01/21/2018,21:50
7189,4.0,11.19,01/08/2018,17:38
7190,5.5,14.81,07/03/2018,18:50
7191,6.0,43.13,01/14/2018,20:34
7192,4.0,33.53,08/04/2018,1:28
7193,6.62,9.82,05/25/2018,15:56
7194,4.0,12.27,04/09/2018,15:21
7195,4.0,6.97,06/18/2018,20:59
7196,6.87,11.41,10/20/2018,22:22
7197,6.35,14.31,09/14/2018,20:18
7198,6.62,28.85,07/02/2018,19:20
7199,4.0,34.40,06/18/2018,22:4
7200,4.0,7.59,01/01/2018,18:41
7201,6.62,8.31,07/01/2018,17:49
7202,4.75,36.71,05/12/2018,22:16
7203,6.0,23.21,09/20/2018,18:22
7204,7.0,21.74,07/13/2018,17:36
7205,4.0,15.90,01/07/2018,19:35
7206,6.0,32.34,08/18/2018,1:57
7207,6.0,9.29,06/14/2018,22:18
7208,6.0,26.37,07/25/2018,0:44
7209,4.0,6.77,11/06/2018,22:55
7210,6.0,22.86,11/04/2018,18:56
7211,6.62,19.50,02/23/2018,20:4
7212,6.25,10.41,08/26/2018,0:6
7213,6.0,32.15,10/26/2018,17:21
7214,6.0,36.03,12/12/2018,17:13
7215,4.75,5.53,07/15/2018,0:12
7216,6.0,7.89,11/28/2018,17:57
7217,4.75,37.52,01/27/2018,23:21
7218,6.0,42.91,01/26/2018,1:51
7219,6.0,34.33,10/10/2018,18:33
7220,6.0,27.03,02/04/2018,17:45
